User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Sleep_Hours,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Work_Productivity_Score,Stress_Level
45465,38,Female,Professional,iOS,6.5,3.9,5.8,5,3,2.1,5.2,4.7
45466,36,Male,Student,Android,9.7,3.5,6.7,33,2,6.2,4.2,8.3
45467,40,Female,Professional,Android,6.7,2.6,7,13,3,3.8,8.2,2.6
45468,31,Male,Freelancer,iOS,5.9,4.9,9.2,22,1,8.1,8,2.1
45469,23,Male,Student,Android,7.9,0.3,7.8,28,3,4.8,4.7,6.6
45470,49,Male,Professional,iOS,7.3,2.4,8.9,16,3,7,8.1,4.7
45471,49,Female,Professional,Android,4,2.3,5,19,2,7.7,9.2,3.9
45472,25,Male,Student,Android,8.2,1.8,6.3,37,2,9.3,5.8,6.3
45473,54,Female,Business Owner,Android,2.5,3.9,5.7,27,5,4.9,10,3.6
45474,39,Female,Student,Android,2.9,1.5,8.1,12,1,4.3,9.6,1.6
45475,25,Male,Business Owner,iOS,6,3.4,6.6,20,2,3.1,7.6,3.7
45476,55,Female,Student,Android,6.7,2.8,6.3,5,2,5.3,5.3,6
45477,27,Male,Professional,Android,3.9,1.7,6.8,5,1,7.1,7.2,3.4
45478,20,Male,Business Owner,Android,6.7,3.8,6.8,22,2,4.4,7.9,4.7
45479,30,Female,Student,Android,3.6,4.8,7.1,18,1,7.7,8.3,3
45480,56,Female,Professional,Android,5.6,2.9,9,27,2,4.3,7.9,3.2
45481,47,Male,Professional,Android,4.2,0.5,7.3,7,5,7.8,7.5,4
45482,21,Female,Professional,Android,8.7,1.9,6.9,29,0,7.7,4.8,5.9
45483,23,Male,Professional,Android,6.7,3.3,6.5,32,0,7.7,5.9,6
45484,33,Male,Professional,Android,3.5,2,6.5,8,5,5.3,7.7,4.6
45485,39,Female,Freelancer,Android,5.2,1.6,5.9,19,3,8.6,6.8,4.9
45486,44,Female,Student,Android,6.4,3.9,6.6,6,0,7.4,6,1.7
45487,38,Male,Business Owner,Android,6.3,2.2,7.1,23,3,8.5,8.3,3.5
45488,46,Female,Business Owner,iOS,7.2,1.5,8.1,35,2,10,8,5.4
45489,18,Male,Professional,Android,5.8,0.2,6.4,22,1,8.3,7.9,5.7
45490,47,Female,Professional,iOS,6,2,8.1,31,0,4,8.1,3.9
45491,41,Male,Professional,iOS,6.8,1.3,9.1,15,6,6.7,6.4,4.4
45492,30,Male,Student,Android,3.4,4.4,8.4,39,1,5.8,10,1.4
45493,47,Female,Professional,Android,8.3,1.8,6.4,25,1,6.8,3.4,8.4
45494,43,Female,Student,Android,3.3,2.3,7.2,33,4,4.2,8.6,2.9
45495,51,Male,Professional,Android,1.9,2.5,7.1,26,1,10.6,9.4,1.1
45496,37,Female,Freelancer,Android,5.6,1.9,8.8,12,1,5.8,8.8,3.5
45497,23,Male,Professional,iOS,5.9,0.5,6.8,35,2,6,7.1,3.5
45498,60,Male,Freelancer,Android,7.8,1.5,8.1,27,0,5.9,7.5,6.6
45499,26,Female,Student,Android,5,3,6.3,38,3,10.4,8.1,3
45500,54,Male,Professional,Android,8.3,2.5,6.9,10,3,9.3,5.2,4.8
45501,54,Female,Freelancer,Android,5.6,3.7,8.1,30,0,8.3,6.5,4.6
45502,33,Male,Student,Android,6.1,5,5.4,5,3,4.6,7.4,4.7
45503,21,Male,Professional,iOS,4.9,2.1,5.8,8,0,8.7,7.5,4.6
45504,49,Male,Business Owner,Android,8.5,3.9,6.9,9,3,8,3.9,5.4
45505,37,Female,Business Owner,iOS,6.9,3.7,6.6,28,0,5.9,4.9,6.2
45506,46,Female,Freelancer,Android,7,3.3,7,27,2,6.9,6.3,5.4
45507,48,Female,Professional,Android,6.4,0.6,6.4,25,5,7.1,5.4,5.5
45508,34,Male,Student,Android,5.7,1.2,9,24,1,5,8.2,3.5
45509,58,Female,Business Owner,Android,6.1,4,7.9,28,1,5.5,8.2,3.3
45510,42,Male,Student,iOS,2,2.9,9.6,32,2,8.4,10,1
45511,33,Male,Professional,Android,6,1.7,6.5,34,1,8.8,9.1,5
45512,37,Female,Student,iOS,8.9,1,7.9,14,1,4,5.4,7.6
45513,59,Female,Business Owner,iOS,5.3,1.9,4.3,26,1,8.3,6.3,5.4
45514,27,Male,Professional,Android,4.4,0.8,5.9,27,2,8,9.1,3.5
45515,40,Female,Freelancer,Android,5.7,2.7,6.1,14,3,4.6,6.4,5.5
45516,50,Female,Professional,Android,8.7,1.9,6.6,34,1,6.7,6.2,5.3
45517,60,Male,Professional,Android,6.9,1.8,7.8,35,3,6.7,6,4.5
45518,30,Male,Professional,Android,7.6,2.6,8.3,5,4,5.9,6.9,5.8
45519,42,Female,Freelancer,Android,6.8,2.4,6.3,26,1,6.8,6.8,5.2
45520,54,Female,Student,Android,5.4,4.3,6.5,31,3,6.8,5.8,5.1
45521,53,Female,Professional,Android,6.4,4.9,6,38,1,3.8,6,5
45522,41,Female,Freelancer,iOS,3.6,1.3,9.4,6,2,9.4,10,1.4
45523,23,Female,Business Owner,iOS,4.2,5,6.2,20,4,10,9.5,2.5
45524,32,Female,Professional,Android,4.6,3.4,7.1,8,4,7.1,9.6,3.1
45525,51,Female,Professional,iOS,5.4,1.8,6.2,5,5,5.6,6.8,4.4
45526,21,Male,Professional,Android,5.5,3.2,7.4,19,5,5.8,7.8,4.2
45527,31,Female,Student,iOS,3.9,3.8,7.5,20,1,8.7,10,3.1
45528,21,Female,Student,Android,6,2.1,7.1,31,2,7.7,6.6,5.1
45529,45,Female,Business Owner,Android,1,1.7,6.2,31,1,3.4,10,1
45530,46,Other,Student,Android,6.8,1.4,5,21,5,11.3,6.2,7.1
45531,35,Male,Professional,Android,5.2,0.9,6,26,2,3.2,9.7,2
45532,37,Male,Freelancer,iOS,4.4,3.6,6.8,38,2,4.5,9.3,2.6
45533,58,Male,Freelancer,Android,7.9,1.8,8,18,1,7.8,6.4,5.3
45534,49,Male,Student,Android,4.4,1.7,6.9,30,2,10.1,8.7,4.3
45535,25,Female,Freelancer,Android,7,2.3,6.5,10,1,4.2,6,5.9
45536,60,Female,Professional,Android,5.8,2.9,5.2,20,2,8.9,7.5,5
45537,30,Male,Student,iOS,6.4,4.1,8.2,34,5,9,6,4.2
45538,57,Female,Student,Android,4.9,2.5,6.9,37,1,5.8,8.2,5.7
45539,60,Female,Student,Android,4.5,3.5,6.3,21,2,5.9,8.3,3.9
45540,26,Female,Professional,Android,5.7,3.9,8.3,13,2,5.7,7.5,4
45541,57,Male,Professional,Android,6.3,2.8,8,26,2,9.6,7,3.3
45542,50,Female,Professional,iOS,3.5,4.3,8.2,30,1,5.8,10,1
45543,29,Male,Student,Android,6.9,2.2,6.1,21,4,5.2,8.5,5.4
45544,54,Male,Business Owner,Android,5.5,3.1,7.3,38,3,4.2,8.8,1.4
45545,42,Male,Professional,Android,5.9,0.2,9.4,31,3,6.5,7.1,3
45546,42,Female,Student,Android,3.2,0.7,7.5,21,2,7.1,10,1.1
45547,33,Female,Student,Android,4.1,1.1,5.2,19,0,4.3,8.3,2.2
45548,33,Male,Professional,Android,4.2,3.6,7.3,29,3,4.1,9.8,3
45549,56,Female,Professional,Android,5.4,3.3,7.6,36,1,3.8,7.8,4.2
45550,52,Male,Professional,Android,9.9,3.7,8.2,5,2,7.1,3.6,8
45551,40,Female,Student,Android,6.6,2.9,9.1,25,2,1.2,7.6,2.1
45552,25,Male,Student,iOS,3.8,3.4,8.5,8,3,7.4,8.4,2.2
45553,20,Female,Student,iOS,3,1.5,9.2,26,2,8.3,8.9,1.2
45554,41,Female,Business Owner,Android,4.3,3.2,6.9,34,2,6,8.4,4.6
45555,60,Female,Professional,iOS,5.8,1.1,6.6,17,3,6.4,6.4,4
45556,39,Female,Student,Android,7.1,3.5,7.7,15,1,4.8,3.5,6.5
45557,31,Male,Student,Android,4.1,2.1,9.2,37,3,7.8,7.8,2.6
45558,39,Male,Business Owner,Android,6.4,2.4,6.6,31,3,6.6,5.9,4.5
45559,51,Female,Student,iOS,8,3.4,6.5,24,0,4.9,6.8,6.4
45560,53,Male,Student,Android,3.9,2.2,7.9,35,2,8.8,8.2,3.1
45561,48,Female,Business Owner,iOS,7,3.4,5.5,34,2,8,7.1,5.6
45562,38,Female,Student,iOS,5.1,2.7,5.2,5,3,6.3,7.9,5.2
45563,22,Female,Freelancer,Android,5.7,1.8,6.8,28,2,5.8,8.6,4.8
45564,36,Other,Freelancer,Android,5.9,1.4,9.1,8,0,8.1,10,3.1
45565,59,Female,Student,Android,6,2.1,9.2,5,2,5,7.2,3.4
45566,38,Female,Business Owner,iOS,5.4,2.8,5.1,10,1,9.7,7.5,5.5
45567,19,Female,Business Owner,iOS,6.1,2.3,6.4,10,2,8.1,8.5,3.8
45568,20,Male,Student,iOS,4.7,3.5,7.3,39,1,5.3,9.3,3.1
45569,47,Other,Student,iOS,5.8,3.5,7.2,31,2,5.4,7.7,2.9
45570,51,Male,Student,Android,4.2,1.9,9.4,22,3,7.7,7.6,1
45571,42,Female,Business Owner,iOS,5.5,2.7,6.3,38,1,7.5,7.2,4.4
45572,52,Female,Freelancer,iOS,3.7,1.4,6.1,38,1,4.1,8.6,3.4
45573,46,Female,Professional,iOS,3.3,2.1,7.2,5,0,5.4,10,2.1
45574,29,Male,Business Owner,Android,3.4,1.7,8,6,0,10.7,9.2,3.2
45575,40,Male,Student,Android,4.7,4.3,5.2,36,4,4.9,8.9,4.7
45576,45,Male,Student,Android,5.4,1.1,4.1,18,0,3.8,7,6
45577,34,Female,Freelancer,iOS,4.1,3.4,7.1,25,1,7.7,9.7,3.6
45578,33,Female,Business Owner,iOS,5.2,3.3,5.5,28,5,10.3,7.9,5.5
45579,26,Female,Student,Android,6.2,2.7,8.5,33,1,3.6,6.1,3.7
45580,20,Female,Student,Android,4.8,2.7,6,24,4,7.6,6.1,6.2
45581,39,Male,Business Owner,Android,6.9,2,7.7,27,2,4.7,6.5,3.1
45582,48,Male,Professional,iOS,7.7,1.3,6.6,29,1,6.1,5.6,6.3
45583,31,Male,Student,iOS,4.4,2.9,6.5,36,1,4.5,10,2.6
45584,20,Male,Professional,Android,5.3,3.7,7.4,10,4,5.6,7.4,3.6
45585,55,Male,Professional,Android,7.5,2.2,6.6,17,3,9.9,6.6,4.4
45586,40,Male,Professional,iOS,4.5,2.7,8.4,24,3,5,7.2,3.1
45587,38,Female,Professional,Android,5.9,1.3,8.5,23,1,5.9,5.7,5.8
45588,41,Male,Professional,Android,8.6,0.2,6.9,18,2,3.3,6,6.2
45589,49,Male,Freelancer,Android,7,2.7,9.1,35,2,6,6.5,3.2
45590,22,Female,Professional,Android,7,2.6,6.5,29,2,7.3,6.7,4.6
45591,50,Female,Professional,Android,5,5.1,6.8,33,0,8.2,7.7,2.4
45592,36,Female,Student,Android,5.5,3,8.8,16,3,4.6,7.1,3.4
45593,51,Male,Professional,Android,7.1,2.3,6.4,35,2,8,4.2,4.2
45594,20,Male,Professional,iOS,5.4,4,6,36,2,8.8,9,3.6
45595,56,Male,Student,Android,6.7,1.3,7.7,24,0,8.4,6.4,4.4
45596,45,Male,Business Owner,iOS,7.3,2.7,5.5,32,5,9.6,6.6,5.6
45597,28,Female,Professional,iOS,4.4,2,8.5,9,0,6.5,7.7,2.2
45598,27,Female,Professional,Android,6.3,0.4,7.5,20,1,6,6.5,3
45599,57,Male,Freelancer,Android,8.3,3,7.3,37,0,6.8,6.7,4.5
45600,19,Female,Student,Android,7.8,2.8,7.6,13,4,3.8,6.4,5.6
45601,56,Female,Freelancer,Android,4.7,1.3,6.4,27,2,5.9,7.5,4.7
45602,44,Female,Business Owner,Android,3.2,1.7,5.5,22,1,7.5,10,2.9
45603,26,Female,Professional,Android,7.1,3.1,7.8,23,1,7.4,6.2,5.3
45604,56,Male,Professional,Android,4.9,3.9,7.7,12,0,5.7,7.8,1.9
45605,18,Male,Student,iOS,6.7,2.9,6.4,22,2,7.1,8.4,3.9
45606,50,Male,Professional,iOS,4.7,3.3,7,38,3,9.4,8.1,2.3
45607,55,Female,Freelancer,Android,6.7,1.9,5.5,37,2,8.1,5.7,3.8
45608,50,Female,Professional,Android,7,1.4,6.5,32,3,9.8,4.2,7.2
45609,20,Female,Freelancer,Android,1.3,2.6,6.5,24,2,9.2,10,1
45610,49,Male,Professional,iOS,6.8,3.1,8.7,19,2,6.7,5.4,3.1
45611,30,Female,Freelancer,Android,7.8,3,5.3,37,1,4.8,6.2,6.4
45612,38,Male,Student,iOS,7.5,4.5,7.3,10,3,3.7,5.1,5.2
45613,21,Other,Student,iOS,4.1,1.5,6.7,20,0,5.4,9.6,1
45614,34,Male,Business Owner,iOS,6.2,2.5,8.5,17,1,6.2,7.3,3.9
45615,59,Female,Student,Android,7.3,3.4,7.3,22,1,5.6,4.8,4.8
45616,21,Male,Freelancer,Android,7.8,0.6,6.9,11,4,5,5.8,6.4
45617,37,Male,Student,iOS,5.3,0.2,7.8,27,2,5.9,6.8,3.7
45618,29,Female,Professional,Android,4.9,1.7,4.9,19,1,9.8,8.9,4.1
45619,43,Female,Student,iOS,4.5,5.6,10,34,4,6.1,9.1,1
45620,53,Male,Professional,iOS,4.6,0.2,5.9,10,2,9.8,8.9,3.7
45621,33,Female,Student,Android,5.1,3.3,10,16,2,6.1,8.3,2.9
45622,24,Male,Professional,Android,5.6,2.6,6.5,31,0,6.5,8.9,4.7
45623,50,Other,Professional,iOS,4.8,3.3,8.9,32,1,6.9,9.1,2
45624,19,Female,Professional,Android,3.6,0.8,8.5,29,1,8.7,10,1.8
45625,50,Male,Student,iOS,3,4.4,6.9,18,3,9.6,8.5,1.9
45626,31,Male,Professional,Android,5.3,3.9,8.4,39,0,4.8,7,4.1
45627,37,Male,Freelancer,Android,8.5,4.3,7.2,23,2,6.3,5,7
45628,54,Male,Freelancer,iOS,6.7,3.5,6.3,27,0,10.3,7.3,6
45629,44,Female,Professional,Android,5.3,4.4,4.9,22,0,7.5,8.1,4.7
45630,59,Male,Business Owner,Android,7,2.8,6.2,7,0,6.6,7.2,5.7
45631,38,Male,Professional,iOS,4,2.2,6.8,21,1,6.3,9.9,2.1
45632,19,Male,Student,iOS,2.3,1.4,7.4,31,3,3.8,8.3,2.6
45633,60,Female,Professional,iOS,4.7,3.7,7.9,23,2,5.2,7.5,3
45634,33,Female,Professional,Android,6.6,1.7,6,35,1,11.1,5.2,6.1
45635,36,Female,Professional,Android,7.8,4.3,5.3,39,3,5.1,6,5.6
45636,21,Other,Professional,Android,4.5,2.4,5.7,15,4,1,9.4,4.1
45637,27,Male,Professional,Android,5.7,0.9,6,35,3,5.1,5,4.7
45638,39,Male,Business Owner,Android,5,0.3,6.7,16,0,7.9,7.5,4.3
45639,29,Other,Student,Android,4.6,2.7,6.9,21,2,4.5,8.5,2.7
45640,19,Male,Professional,iOS,8.4,2.1,6.9,27,3,4.9,4.7,6.7
45641,19,Female,Freelancer,Android,5.8,3.9,8.9,19,3,4.9,6.5,3.4
45642,58,Male,Professional,Android,8.3,4.2,6.4,20,2,1.4,6.1,6.6
45643,51,Female,Professional,iOS,5.4,3.1,6.6,24,0,3.5,8.2,3.5
45644,35,Male,Professional,Android,3.1,4.1,6.6,39,2,7.6,8.3,1.1
45645,33,Female,Business Owner,Android,6.5,3,4.5,35,0,9.6,5.4,5.7
45646,36,Female,Business Owner,Android,5.9,2.3,6.5,38,0,7.8,8.2,4.7
45647,42,Male,Student,Android,5,2.9,9.2,5,1,7.7,9.5,3
45648,47,Female,Business Owner,Android,5.9,4,7.3,22,1,7.4,7,3.6
45649,23,Male,Professional,iOS,3,2.8,7.4,13,1,6.7,9,2.9
45650,44,Male,Professional,Android,7,3.6,8,5,2,8.6,6.3,5.3
45651,32,Male,Business Owner,iOS,6.2,2,9.4,32,2,4.8,7.3,2.7
45652,48,Male,Professional,Android,7.3,2.3,6.4,11,0,5,5.7,6.8
45653,39,Female,Professional,Android,5.2,1.3,6.8,39,3,5.8,7,5.9
45654,29,Other,Freelancer,Android,5.4,2.1,6.6,17,4,5.8,7.6,2.7
45655,27,Female,Professional,iOS,6.8,1,7.7,9,2,6.3,6.1,4.3
45656,38,Female,Student,Android,6.2,3,9.5,30,4,6,7.5,3.4
45657,48,Female,Professional,Android,5.2,1.5,7.3,13,5,5,8.3,3.3
45658,53,Female,Business Owner,Android,4.8,2.9,7.6,11,1,5.5,9.6,2.4
45659,27,Male,Professional,Android,4.3,1.2,7.4,35,3,2.6,10,3.6
45660,36,Female,Professional,Android,4.2,3.6,8.7,20,2,7.4,8.6,3.3
45661,40,Male,Student,iOS,6.5,1.5,6.4,10,0,9.4,7.4,2.7
45662,27,Female,Professional,Android,6,4.3,8.3,29,1,5.3,8.7,2.5
45663,44,Male,Business Owner,Android,7,2.9,8,21,2,8.1,7,3.1
45664,60,Male,Student,Android,5.1,1,8.4,32,1,6.4,7.3,4.5
45665,19,Male,Business Owner,iOS,3.3,2.5,5.5,17,1,3.8,8.4,2.7
45666,28,Other,Professional,iOS,4.8,2.4,7.9,12,2,7.3,10,1.7
45667,25,Male,Student,Android,5.9,3.3,5.8,11,2,5.7,6.1,6.4
45668,36,Female,Professional,iOS,7,2.8,5.3,32,1,5.2,5.9,5
45669,33,Female,Professional,iOS,5.1,2.2,5.8,29,4,8.8,7.8,3.9
45670,21,Male,Professional,Android,6.5,1.3,4.6,29,0,10.8,6.9,3.8
45671,31,Female,Freelancer,Android,5.4,0.5,6.4,25,1,5.4,8,2.9
45672,39,Male,Student,Android,1,2.2,7.3,10,4,8.4,10,1.8
45673,34,Female,Professional,Android,5.1,2.9,4.4,33,2,9.9,6.8,4.9
45674,60,Female,Professional,Android,8.3,1.5,6.6,35,5,8.1,7.1,4.4
45675,43,Male,Professional,Android,5.6,2.3,8.1,31,1,6.6,7.4,4.8
45676,52,Male,Student,iOS,4.1,4,8.3,32,1,7.4,9.7,1
45677,53,Male,Student,Android,7.4,4.1,5.8,8,2,8.2,6.2,5.9
45678,47,Female,Professional,Android,6.3,0.2,6.8,12,4,8.9,5.9,6
45679,38,Female,Professional,Android,7.6,4.2,7.4,23,4,8.3,7.5,4.2
45680,37,Other,Student,Android,1.1,4,6.8,39,2,10.3,10,1
45681,59,Male,Professional,Android,6.2,0.6,7.6,33,3,4.2,5.6,4.3
45682,43,Male,Professional,Android,4.6,4.4,8.2,33,3,8.3,8,4.9
45683,29,Male,Student,iOS,5.4,2.9,7.5,20,2,7.2,7.7,5.4
45684,25,Other,Professional,iOS,4.5,2,5,24,0,6,8.9,4.5
45685,52,Male,Professional,iOS,6.3,2.6,5.8,38,3,9.4,6.1,4.7
45686,46,Male,Student,Android,6.7,3.9,8.3,28,0,4.9,6.6,2.8
45687,59,Female,Professional,Android,7.8,3.3,7.5,20,3,2.4,5.8,5.3
45688,24,Male,Professional,Android,6.7,0.2,7.3,34,1,2.6,6.5,5.5
45689,27,Male,Professional,Android,3.6,4.1,6.6,26,2,6.9,10,2.8
45690,56,Male,Professional,Android,4.7,3.4,5.6,11,2,4.5,8,5.6
45691,37,Other,Student,iOS,6.6,4.5,10,15,0,9.1,6.6,4.9
45692,45,Male,Professional,iOS,5.7,0.4,6.7,14,3,7.6,7.2,5.6
45693,31,Male,Professional,Android,5.8,2.2,8,31,2,5.8,6.7,5.2
45694,29,Female,Freelancer,Android,8.2,2.5,7.1,8,1,3.4,5.8,6.2
45695,25,Male,Professional,Android,5.1,2.9,6,39,4,4.3,8.2,3.1
45696,24,Female,Professional,Android,5.9,3.2,5.3,21,5,6.7,7.2,5
45697,22,Male,Student,Android,8.6,3.5,7.7,31,2,5.8,4.5,6
45698,18,Male,Professional,Android,8.6,2.8,6.8,34,3,8,6,5.3
45699,26,Female,Freelancer,Android,7.7,3,6.8,26,2,5.9,4.4,6.9
45700,35,Other,Student,Android,6.3,2,7.5,29,2,3.4,7.5,3.1
45701,60,Female,Student,Android,5.8,1.6,8.2,28,2,8.7,8.2,3.2
45702,59,Other,Student,Android,7.9,1.8,7,8,2,6.4,6.2,6.9
45703,27,Female,Freelancer,iOS,5.7,2.6,5.2,14,0,4.3,6.5,5.3
45704,18,Female,Professional,iOS,6.2,4.1,8.7,34,0,9.5,7.2,4.4
45705,37,Male,Business Owner,iOS,6.5,3.4,8.1,25,3,3.7,7.5,4.2
45706,60,Female,Freelancer,Android,5.4,3.8,8.4,7,0,5.1,7.4,2.9
45707,46,Male,Student,iOS,4.3,4.6,6.5,14,4,4.3,6.7,2.6
45708,19,Male,Business Owner,iOS,7.2,4.1,8,16,2,8.2,6.4,3.5
45709,43,Female,Professional,iOS,3.8,2.6,6.2,39,1,5.5,9,2.4
45710,28,Male,Freelancer,iOS,5.5,2.8,6.9,38,4,6,7.2,5
45711,42,Male,Professional,Android,4.1,2.7,4.6,37,5,5.2,7.4,2.8
45712,51,Female,Business Owner,Android,6.3,1.9,8.5,25,1,4.8,8.1,3.8
45713,58,Female,Professional,Android,6.3,3.8,6.8,16,1,5.6,6.6,2.5
45714,18,Male,Professional,Android,5.4,1.8,7.7,39,3,5.6,7.1,4.6
45715,48,Male,Professional,Android,4.9,1.6,9.4,19,2,10.6,8.3,4.4
45716,55,Female,Student,Android,3.8,2.9,7.6,24,1,9.5,8,3
45717,39,Female,Freelancer,Android,5,0.2,8.3,23,1,8.5,8.2,3.3
45718,19,Female,Student,Android,6,1.7,6.7,19,3,8,5.2,6
45719,18,Male,Professional,Android,4.1,0.7,7.2,31,3,5.8,8.6,2.7
45720,41,Male,Business Owner,Android,7.1,2.3,7.3,21,1,8.3,7,4.3
45721,53,Female,Student,Android,7.1,5.2,8.7,10,1,6.2,6.3,4.4
45722,53,Female,Student,Android,3.4,2,7.8,8,2,3.7,9.2,2
45723,51,Male,Professional,iOS,3.1,1.3,6.6,18,4,9.7,10,2.3
45724,26,Male,Professional,Android,5.2,3.9,6.6,11,2,5.5,8.2,4.6
45725,29,Female,Professional,iOS,5.4,3.7,5.4,6,4,4.5,8.1,3.2
45726,37,Male,Student,iOS,2.9,2.3,4.9,19,2,5.7,10,3
45727,21,Female,Professional,Android,6,1.8,6.2,16,1,5.8,7.2,4.7
45728,32,Male,Business Owner,Android,4.6,0.4,7,29,0,8.9,7.1,4
45729,21,Female,Professional,Android,5.7,0.8,7.3,14,3,6.9,7.5,4.3
45730,22,Female,Professional,Android,5.2,0.2,6.8,19,1,4.1,8.2,5
45731,27,Male,Professional,Android,4.5,2.7,9.5,31,2,7.8,7.5,3.6
45732,57,Female,Freelancer,iOS,4,1.5,7.3,23,3,5.6,10,2
45733,53,Male,Freelancer,Android,7.6,2.7,5.5,28,5,7.1,4.5,5.9
45734,52,Male,Business Owner,Android,5.1,2.9,7.2,16,3,6.8,8,1.7
45735,18,Male,Professional,Android,8,2,5.6,36,0,7.1,5.5,6.1
45736,35,Other,Student,Android,8.7,5.7,7,26,3,2.1,6,7.8
45737,48,Female,Freelancer,iOS,4.2,3.4,6.4,29,2,3.6,8,1.7
45738,23,Male,Professional,Android,4.2,1.6,6.9,28,2,3.4,6.6,4.2
45739,23,Male,Business Owner,Android,5.9,0.4,8.2,26,3,4.1,7.4,2.7
45740,59,Female,Student,Android,4,2.3,5.9,13,4,3,8.7,4.1
45741,36,Female,Professional,Android,4,2.8,8.3,5,2,5.1,9.3,2.5
45742,49,Female,Student,Android,4.2,2.9,6.3,11,1,6.7,9.5,2.4
45743,59,Female,Student,Android,2.4,3.5,8.1,22,0,7.1,10,1
45744,47,Female,Student,Android,7.8,2,8.3,39,4,3.3,7.6,4.4
45745,43,Female,Professional,Android,7.5,2.7,7.1,36,6,5.1,3.9,7.6
45746,20,Male,Professional,Android,2.7,4.8,8.3,39,2,4.2,10,1
45747,50,Female,Professional,Android,5.1,3.4,7.7,19,1,7.5,7.1,4
45748,48,Male,Student,Android,4.3,2.7,7.3,33,4,7.8,9,1.5
45749,37,Male,Freelancer,Android,5.1,2.3,8.5,16,1,7.7,7.9,2.3
45750,21,Female,Business Owner,iOS,4.3,4.2,5.3,35,2,10.2,8,2.6
45751,49,Other,Business Owner,Android,9,3.2,6.6,7,5,3.3,6.3,6.4
45752,35,Male,Professional,Android,8.2,4,6.8,20,2,5.2,6,4.5
45753,27,Male,Student,Android,3.4,2.3,5.6,32,2,6.4,7.6,3
45754,39,Female,Student,Android,5.9,3,8.5,27,0,1,7.9,3.3
45755,34,Female,Freelancer,Android,7.6,3.6,6.8,30,2,3,4,6.2
45756,59,Female,Professional,Android,4.8,3.3,6.8,6,3,8.3,7.8,4.1
45757,21,Female,Student,Android,6.6,1.5,3.8,19,0,5,5.1,7
45758,54,Other,Professional,Android,7.1,3.2,7.7,37,2,4.9,5.7,5.9
45759,24,Female,Professional,Android,6.6,2,6.4,30,0,3.9,8.4,3.7
45760,25,Male,Freelancer,Android,6.9,1.3,7.2,9,0,7.4,6.7,4.6
45761,18,Male,Professional,Android,7.1,2,8.3,31,1,6.1,7,5.9
45762,25,Female,Professional,Android,6.4,4.1,6.4,12,1,5.6,4.9,6.6
45763,36,Female,Professional,iOS,2.6,0.8,7.9,15,0,7,6.3,3.4
45764,34,Male,Student,Android,6.4,1.7,8.7,11,3,8,5.8,5
45765,58,Male,Student,Android,7.3,3.6,8.2,16,1,10.8,8.4,4.8
45766,26,Male,Professional,Android,4.7,1.9,6.7,34,2,5.8,7.8,5.5
45767,33,Female,Student,iOS,8.8,0.2,7.2,19,2,8.5,5.8,6.4
45768,54,Male,Business Owner,Android,8.3,3.8,7.4,7,0,4.6,5.7,5
45769,44,Female,Professional,Android,4.5,3.7,6.2,26,2,8.8,7.6,3.7
45770,19,Male,Student,Android,5.7,2.1,7.4,20,2,10,7.5,2.8
45771,53,Male,Business Owner,iOS,5.8,0.9,7.7,21,1,9.3,7.7,4.8
45772,29,Female,Professional,Android,4.6,1.2,8,28,2,5.7,7,2.5
45773,52,Male,Student,Android,4.8,0.2,7.3,9,1,6.8,8.7,3.5
45774,48,Male,Professional,Android,6.7,0.8,5.7,22,2,4.6,7,5.3
45775,36,Female,Professional,iOS,2.7,0.9,7.6,9,1,6.2,9.3,1.3
45776,43,Male,Professional,Android,3.4,1.8,7.4,7,3,5.4,8.4,2.9
45777,53,Male,Student,Android,5.8,2.3,7.1,36,1,4.9,7.5,2.4
45778,21,Male,Professional,Android,6.3,2.6,8.5,32,0,7.9,7.4,6.8
45779,60,Male,Professional,iOS,9.1,4.2,7.3,25,3,7.2,3.3,6.5
45780,48,Male,Student,Android,4.6,2,7.2,28,1,13,8.6,2
45781,30,Male,Student,iOS,7.4,3.7,5.1,8,0,3.7,7.6,5
45782,60,Male,Student,iOS,7.6,3.6,6.6,37,2,7,5.9,5.8
45783,56,Female,Professional,Android,4.8,2.2,8.4,25,3,4.3,5.4,3
45784,21,Female,Professional,Android,8.2,4.2,7.9,14,1,8.1,7.3,5.1
45785,57,Female,Student,Android,2.4,2.7,6.4,24,0,4.1,9,1.4
45786,30,Female,Freelancer,Android,5,0.5,6.1,21,0,7.9,6.5,3.5
45787,58,Male,Professional,iOS,4.6,2.9,6.1,39,3,3.7,8.8,4.9
45788,26,Male,Professional,Android,8.8,2.5,7.5,16,2,5.9,4.7,6
45789,19,Female,Freelancer,Android,5.2,2.3,9.9,11,0,4.9,9.1,1.8
45790,52,Male,Student,iOS,7.2,1.7,6,33,2,10.4,4.5,6.3
45791,29,Female,Professional,Android,4.8,3.4,6.1,31,1,9.1,7,4.8
45792,34,Female,Professional,Android,5.8,0.5,6.7,24,5,8.1,9.2,2.9
45793,21,Male,Student,iOS,3.3,1.9,5.3,36,3,8.8,8.1,4.1
45794,31,Female,Student,iOS,6.8,2.7,4.9,12,0,9,5.9,5.5
